product_id,product_name,Category,weather_condition,seasonality,transaction_date,expiration_date,initial_quantity,quality_grade,days_until_expiry,cost_price,base_price,discount_pct,selling_price,units_sold,units_wasted,daily_demand
PRO_LET_552,Lettuce,Vegetables,Snowy,Autumn,2024-10-15,2024-10-30,25,C,12,4.25,7.71,0.16,6.48,0,25,
PRO_GRA_987,Grapes,Fruits,Snowy,Autumn,2023-10-29,2023-11-14,175,A,14,0.92,1.52,0,1.52,175,0,
PRO_APP_436,Apples,Fruits,Sunny,Autumn,2023-11-20,2023-12-02,277,B,9,2.04,4.64,0,4.64,159,118,
PRO_BER_663,Berries,Fruits,Sunny,Autumn,2024-04-30,2024-05-07,468,B,5,2.85,5.37,0,5.37,369,99,
PRO_LET_885,Lettuce,Vegetables,Sunny,Autumn,2024-01-05,2024-01-13,232,B,6,1.98,3.77,0,3.77,162,70,
PRO_GRA_103,Grapes,Fruits,Sunny,Autumn,2024-04-05,2024-04-17,205,A,10,1.54,2.24,0,2.24,158,47,
PRO_LET_832,Lettuce,Vegetables,Sunny,Autumn,2024-05-23,2024-05-29,100,B,3,1.27,2.26,0,2.26,91,9,
PRO_GRA_738,Grapes,Fruits,Cloudy,Autumn,2023-05-13,2023-06-03,405,B,21,0.47,1.11,0,1.11,283,122,
PRO_APP_700,Apples,Fruits,Cloudy,Autumn,2023-11-21,2023-11-25,414,B,2,4.24,7.22,0.19,5.85,182,232,
PRO_BER_925,Berries,Fruits,Cloudy,Autumn,2023-12-20,2023-12-24,105,A,3,0.81,1.45,0,1.45,100,5,
PRO_APP_683,Apples,Fruits,Cloudy,Autumn,2023-05-20,2023-06-03,386,A,13,3.06,6.47,0,6.47,386,0,
PRO_LET_688,Lettuce,Vegetables,Snowy,Autumn,2023-05-23,2023-06-07,456,A,14,0.63,1.29,0,1.29,456,0,
PRO_TOM_811,Tomatoes,Fruits,Cloudy,Autumn,2024-06-18,2024-06-25,291,C,6,1.32,2.51,0.23,1.93,203,88,
PRO_AVO_983,Avocados,Fruits,Rainy,Autumn,2023-01-14,2023-01-26,490,B,12,3.1,4.58,0,4.58,490,0,
PRO_LET_455,Lettuce,Vegetables,Sunny,Autumn,2024-09-26,2024-09-30,473,A,1,0.65,1.26,0.28,0.91,266,207,
PRO_LET_825,Lettuce,Vegetables,Sunny,Autumn,2023-12-27,2023-12-30,262,A,1,2.27,4.75,0.21,3.75,105,157,
PRO_TOM_376,Tomatoes,Fruits,Sunny,Autumn,2023-05-10,2023-05-29,174,A,19,4.32,6.57,0,6.57,174,0,
PRO_APP_622,Apples,Fruits,Cloudy,Autumn,2023-01-26,2023-02-07,350,A,12,0.82,1.42,0,1.42,185,165,
PRO_LET_922,Lettuce,Vegetables,Cloudy,Autumn,2023-03-05,2023-03-12,63,B,6,3.38,5.78,0,5.78,47,16,
PRO_APP_682,Apples,Fruits,Rainy,Autumn,2024-12-19,2025-01-04,427,B,14,4.07,8,0,8,317,110,
PRO_AVO_376,Avocados,Fruits,Rainy,Autumn,2024-07-10,2024-07-18,480,B,5,2.24,4.7,0,4.7,336,144,
PRO_GRA_601,Grapes,Fruits,Sunny,Autumn,2023-11-12,2023-11-25,327,A,12,3.28,6.08,0,6.08,327,0,
PRO_APP_765,Apples,Fruits,Sunny,Autumn,2024-08-09,2024-08-25,92,B,16,1.13,2.65,0,2.65,92,0,
PRO_APP_715,Apples,Fruits,Sunny,Autumn,2023-07-04,2023-07-20,255,A,13,2.23,4.59,0,4.59,255,0,
PRO_AVO_757,Avocados,Fruits,Sunny,Autumn,2023-10-26,2023-11-01,129,A,4,4.84,6.96,0,6.96,90,39,
PRO_BAN_817,Bananas,Fruits,Rainy,Autumn,2023-04-23,2023-04-29,19,A,5,2.55,3.75,0,3.75,19,0,
PRO_AVO_832,Avocados,Fruits,Rainy,Autumn,2023-08-13,2023-08-15,410,A,2,2,4.46,0,4.46,410,0,
PRO_AVO_416,Avocados,Fruits,Cloudy,Autumn,2023-05-30,2023-06-13,441,B,13,3.95,6.74,0,6.74,441,0,
PRO_BAN_903,Bananas,Fruits,Cloudy,Autumn,2024-02-24,2024-03-10,323,B,13,3.31,5.39,0,5.39,323,0,
PRO_APP_950,Apples,Fruits,Rainy,Autumn,2024-07-05,2024-07-15,145,A,10,0.88,1.52,0,1.52,145,0,
PRO_TOM_101,Tomatoes,Fruits,Snowy,Autumn,2024-09-28,2024-10-11,380,B,13,0.56,1.05,0,1.05,380,0,
PRO_GRA_914,Grapes,Fruits,Sunny,Autumn,2024-08-24,2024-09-05,444,A,10,2.26,4.95,0,4.95,422,22,
PRO_AVO_208,Avocados,Fruits,Sunny,Autumn,2024-06-25,2024-07-13,173,C,16,3.91,7.11,0.16,5.97,121,52,
PRO_LET_918,Lettuce,Vegetables,Snowy,Autumn,2024-04-23,2024-05-02,360,B,7,1.59,2.37,0,2.37,251,109,
PRO_BER_666,Berries,Fruits,Snowy,Autumn,2024-02-23,2024-03-07,181,B,10,0.77,1.38,0,1.38,126,55,
PRO_TOM_746,Tomatoes,Fruits,Snowy,Autumn,2023-06-19,2023-07-03,324,A,13,3.02,5.35,0,5.35,324,0,
PRO_APP_424,Apples,Fruits,Snowy,Autumn,2024-10-15,2024-10-26,257,A,8,0.82,1.18,0,1.18,126,131,
PRO_LET_567,Lettuce,Vegetables,Snowy,Autumn,2024-11-18,2024-11-20,69,B,0,2.05,4.31,0.41,2.54,69,0,
PRO_BAN_901,Bananas,Fruits,Snowy,Autumn,2024-02-04,2024-02-10,377,A,6,4.12,5.95,0,5.95,377,0,
PRO_LET_683,Lettuce,Vegetables,Snowy,Autumn,2024-01-17,2024-02-01,64,A,14,2.82,4.53,0,4.53,28,36,
PRO_BER_841,Berries,Fruits,Snowy,Autumn,2023-04-10,2023-04-20,315,A,10,3.1,7.07,0,7.07,285,30,
PRO_AVO_275,Avocados,Fruits,Snowy,Autumn,2024-11-23,2024-12-03,326,B,7,2.43,4.97,0,4.97,182,144,
PRO_TOM_604,Tomatoes,Fruits,Sunny,Autumn,2024-03-01,2024-03-03,389,B,2,1.4,2.16,0,2.16,389,0,
PRO_AVO_922,Avocados,Fruits,Sunny,Autumn,2024-12-15,2024-12-26,263,B,10,1.74,3.34,0,3.34,263,0,
PRO_TOM_505,Tomatoes,Fruits,Snowy,Autumn,2024-08-22,2024-08-28,154,B,4,3.38,4.83,0,4.83,147,7,
PRO_TOM_113,Tomatoes,Fruits,Snowy,Autumn,2024-11-14,2024-11-27,93,A,12,1.95,4.8,0,4.8,85,8,
PRO_APP_137,Apples,Fruits,Snowy,Autumn,2023-11-20,2023-12-11,184,A,20,2.72,4.71,0,4.71,184,0,
PRO_APP_133,Apples,Fruits,Cloudy,Autumn,2024-11-08,2024-11-11,176,A,0,3.12,7.62,0.53,3.58,136,40,
PRO_TOM_189,Tomatoes,Fruits,Cloudy,Autumn,2024-11-22,2024-12-06,373,C,11,4.5,7.13,0.25,5.35,373,0,
PRO_BER_961,Berries,Fruits,Rainy,Autumn,2023-12-29,2024-01-01,391,B,0,3.85,6.18,0.47,3.28,220,171,
PRO_LET_436,Lettuce,Vegetables,Rainy,Autumn,2023-07-13,2023-07-21,497,B,5,1.46,2.74,0,2.74,422,75,
PRO_BER_659,Berries,Fruits,Rainy,Autumn,2023-11-05,2023-11-07,393,B,0,2.42,4.17,0.65,1.46,393,0,
PRO_LET_123,Lettuce,Vegetables,Cloudy,Autumn,2024-03-05,2024-03-08,170,B,1,1.43,3.47,0.27,2.53,103,67,
PRO_TOM_825,Tomatoes,Fruits,Rainy,Autumn,2024-07-02,2024-07-20,161,B,15,2.05,4.02,0,4.02,135,26,
PRO_APP_473,Apples,Fruits,Rainy,Autumn,2023-07-30,2023-08-07,90,A,5,3.14,6.55,0,6.55,90,0,
PRO_APP_203,Apples,Fruits,Rainy,Autumn,2024-11-24,2024-12-02,482,B,5,2.06,3.87,0,3.87,458,24,
PRO_BER_426,Berries,Fruits,Sunny,Autumn,2023-12-01,2023-12-12,477,B,11,2.84,6.05,0,6.05,310,167,
PRO_BER_362,Berries,Fruits,Sunny,Autumn,2023-04-01,2023-04-17,211,B,13,2.27,3.61,0,3.61,211,0,
PRO_AVO_278,Avocados,Fruits,Sunny,Autumn,2024-03-26,2024-04-04,16,B,8,3.76,6.78,0,6.78,0,16,
PRO_AVO_142,Avocados,Fruits,Rainy,Autumn,2023-09-23,2023-10-12,490,B,19,2.45,4.73,0,4.73,488,2,
PRO_BAN_784,Bananas,Fruits,Rainy,Autumn,2024-12-21,2024-12-25,97,C,2,3.19,6.73,0.18,5.52,75,22,
PRO_TOM_113,Tomatoes,Fruits,Sunny,Autumn,2023-09-21,2023-10-08,160,C,17,1.09,2.44,0.22,1.9,137,23,
PRO_APP_908,Apples,Fruits,Sunny,Autumn,2023-08-14,2023-08-28,227,A,14,1.48,2.9,0,2.9,227,0,
PRO_BER_523,Berries,Fruits,Sunny,Autumn,2024-05-01,2024-05-10,478,B,6,2.06,2.95,0,2.95,478,0,
PRO_APP_797,Apples,Fruits,Rainy,Autumn,2023-02-09,2023-02-18,422,A,6,1.48,2.39,0,2.39,285,137,
PRO_AVO_873,Avocados,Fruits,Rainy,Autumn,2024-11-01,2024-11-05,83,A,2,3.82,7.62,0,7.62,36,47,
PRO_BER_502,Berries,Fruits,Cloudy,Autumn,2024-03-19,2024-03-25,325,A,5,3.32,7.12,0,7.12,227,98,
PRO_AVO_472,Avocados,Fruits,Sunny,Autumn,2024-08-29,2024-09-02,85,B,2,4.9,7.02,0.19,5.69,50,35,
PRO_AVO_391,Avocados,Fruits,Rainy,Autumn,2024-02-08,2024-02-10,209,B,2,3.08,6.6,0,6.6,146,63,
PRO_GRA_390,Grapes,Fruits,Snowy,Autumn,2023-09-13,2023-09-18,333,A,2,3.62,5.79,0.18,4.75,271,62,
PRO_TOM_900,Tomatoes,Fruits,Sunny,Autumn,2024-08-24,2024-08-27,428,B,1,2.03,4.44,0.34,2.93,388,40,
PRO_BAN_152,Bananas,Fruits,Sunny,Autumn,2023-03-05,2023-03-15,234,A,9,0.83,1.45,0,1.45,234,0,
PRO_BAN_891,Bananas,Fruits,Snowy,Autumn,2024-09-17,2024-10-01,155,A,13,1.7,2.74,0,2.74,155,0,
PRO_TOM_896,Tomatoes,Fruits,Snowy,Autumn,2024-04-06,2024-04-12,440,A,4,2.12,5.15,0,5.15,440,0,
PRO_GRA_764,Grapes,Fruits,Snowy,Autumn,2023-10-06,2023-10-09,84,A,1,2.3,3.9,0.28,2.81,31,53,
PRO_BAN_812,Bananas,Fruits,Snowy,Autumn,2023-03-11,2023-03-24,230,B,11,3.82,6.16,0,6.16,230,0,
PRO_APP_362,Apples,Fruits,Cloudy,Autumn,2023-11-08,2023-11-22,290,C,12,1.68,2.99,0.22,2.33,290,0,
PRO_AVO_550,Avocados,Fruits,Snowy,Autumn,2023-06-04,2023-06-09,67,C,2,0.48,1.14,0.34,0.75,67,0,
PRO_TOM_833,Tomatoes,Fruits,Snowy,Autumn,2024-11-08,2024-11-20,188,B,10,2.91,4.57,0,4.57,188,0,
PRO_APP_528,Apples,Fruits,Snowy,Autumn,2023-12-25,2023-12-29,86,B,2,0.86,1.36,0.16,1.14,24,62,
PRO_BER_962,Berries,Fruits,Snowy,Autumn,2024-09-03,2024-09-20,92,B,17,2.64,4.07,0,4.07,52,40,
PRO_GRA_480,Grapes,Fruits,Cloudy,Autumn,2024-10-21,2024-10-31,451,A,10,4.98,7.16,0,7.16,315,136,
PRO_BER_372,Berries,Fruits,Cloudy,Autumn,2024-03-18,2024-03-26,315,B,5,3,7.43,0,7.43,163,152,
PRO_LET_827,Lettuce,Vegetables,Snowy,Autumn,2023-10-02,2023-10-19,150,A,16,2.76,6.05,0,6.05,93,57,
PRO_APP_873,Apples,Fruits,Snowy,Autumn,2024-04-25,2024-05-15,19,C,19,2.17,3.5,0.2,2.8,0,19,
PRO_AVO_331,Avocados,Fruits,Sunny,Autumn,2023-04-04,2023-04-12,287,A,6,3.3,5.75,0,5.75,181,106,
PRO_AVO_377,Avocados,Fruits,Snowy,Autumn,2024-04-10,2024-04-13,163,B,2,0.65,1.12,0,1.12,136,27,
PRO_TOM_927,Tomatoes,Fruits,Snowy,Autumn,2023-12-28,2024-01-03,235,B,3,2.19,3.17,0.14,2.73,69,166,
PRO_AVO_647,Avocados,Fruits,Cloudy,Autumn,2023-07-30,2023-08-10,142,C,8,0.9,2.18,0.17,1.81,142,0,
PRO_TOM_326,Tomatoes,Fruits,Rainy,Autumn,2023-12-06,2023-12-10,167,A,4,2.68,3.87,0,3.87,116,51,
PRO_LET_537,Lettuce,Vegetables,Cloudy,Autumn,2023-11-23,2023-12-07,140,C,12,2.45,5.92,0.17,4.91,140,0,
PRO_BAN_393,Bananas,Fruits,Rainy,Autumn,2023-06-19,2023-07-01,149,C,11,3.83,7.86,0.24,5.97,149,0,
PRO_GRA_631,Grapes,Fruits,Rainy,Autumn,2024-12-07,2024-12-14,374,A,6,0.6,1.35,0,1.35,374,0,
PRO_AVO_243,Avocados,Fruits,Rainy,Autumn,2024-04-15,2024-04-19,139,B,1,0.72,1.59,0.44,0.89,40,99,
PRO_GRA_662,Grapes,Fruits,Snowy,Autumn,2024-08-20,2024-08-30,252,B,10,0.9,1.84,0,1.84,252,0,
PRO_TOM_773,Tomatoes,Fruits,Snowy,Autumn,2023-03-05,2023-03-13,85,B,7,2.61,6.21,0,6.21,48,37,
PRO_GRA_111,Grapes,Fruits,Cloudy,Autumn,2024-10-30,2024-11-14,283,A,13,2.6,5.31,0,5.31,257,26,
PRO_GRA_366,Grapes,Fruits,Cloudy,Autumn,2023-09-08,2023-09-21,215,B,10,2.66,4.88,0,4.88,150,65,
PRO_AVO_889,Avocados,Fruits,Cloudy,Autumn,2024-01-13,2024-01-19,475,B,5,1.15,1.7,0,1.7,451,24,
PRO_TOM_392,Tomatoes,Fruits,Rainy,Autumn,2023-12-27,2024-01-06,195,A,10,1.5,2.38,0,2.38,123,72,
PRO_APP_861,Apples,Fruits,Rainy,Autumn,2023-10-11,2023-10-24,314,A,12,3.53,7.36,0,7.36,314,0,
PRO_AVO_452,Avocados,Fruits,Sunny,Autumn,2023-12-19,2024-01-03,107,A,14,0.51,1.22,0,1.22,74,33,
PRO_GRA_662,Grapes,Fruits,Snowy,Autumn,2024-03-23,2024-04-04,415,A,10,2.37,5.82,0,5.82,338,77,
PRO_GRA_883,Grapes,Fruits,Sunny,Autumn,2024-04-27,2024-05-11,274,B,14,2.42,5.5,0,5.5,274,0,
PRO_APP_202,Apples,Fruits,Rainy,Autumn,2024-09-23,2024-10-05,462,B,11,3.86,7.2,0,7.2,316,146,
PRO_GRA_168,Grapes,Fruits,Rainy,Autumn,2024-06-15,2024-06-18,352,C,3,2.01,3.46,0.24,2.63,352,0,
PRO_BER_532,Berries,Fruits,Cloudy,Autumn,2024-02-20,2024-03-07,433,A,15,0.78,1.55,0,1.55,276,157,
PRO_AVO_374,Avocados,Fruits,Snowy,Autumn,2023-04-26,2023-05-08,31,C,9,0.68,1.35,0.18,1.11,21,10,
PRO_GRA_776,Grapes,Fruits,Cloudy,Autumn,2023-12-31,2024-01-09,13,A,9,3.36,6.85,0,6.85,13,0,
PRO_BER_848,Berries,Fruits,Cloudy,Autumn,2023-10-29,2023-11-11,392,A,11,2.77,4.09,0,4.09,392,0,
PRO_TOM_677,Tomatoes,Fruits,Cloudy,Autumn,2023-08-27,2023-09-04,240,A,5,3.53,7.1,0,7.1,240,0,
PRO_APP_209,Apples,Fruits,Snowy,Autumn,2024-02-26,2024-03-04,101,C,5,1.49,2.78,0.25,2.08,101,0,
PRO_TOM_457,Tomatoes,Fruits,Snowy,Autumn,2024-02-04,2024-02-15,398,B,9,3.05,6.37,0,6.37,398,0,
PRO_LET_586,Lettuce,Vegetables,Snowy,Autumn,2024-09-28,2024-10-09,249,B,9,2.44,4.94,0,4.94,249,0,
PRO_BAN_881,Bananas,Fruits,Rainy,Autumn,2023-01-18,2023-02-02,34,B,14,3.06,5.08,0,5.08,30,4,
PRO_TOM_584,Tomatoes,Fruits,Snowy,Autumn,2023-11-02,2023-11-10,145,B,7,3.44,5.8,0,5.8,145,0,
PRO_AVO_311,Avocados,Fruits,Snowy,Autumn,2023-10-04,2023-10-15,467,A,9,3.09,7.51,0,7.51,456,11,
PRO_BAN_121,Bananas,Fruits,Snowy,Autumn,2023-03-11,2023-03-15,133,A,4,1.11,2.09,0,2.09,133,0,
PRO_BER_573,Berries,Fruits,Rainy,Autumn,2023-09-04,2023-09-15,213,C,8,3.37,6.49,0.16,5.45,149,64,
PRO_GRA_309,Grapes,Fruits,Rainy,Autumn,2023-05-23,2023-06-04,371,B,9,2.92,4.58,0,4.58,371,0,
PRO_GRA_355,Grapes,Fruits,Rainy,Autumn,2023-10-25,2023-10-30,382,B,5,1.73,2.6,0,2.6,290,92,
PRO_BAN_538,Bananas,Fruits,Sunny,Autumn,2024-06-18,2024-06-21,240,B,0,3.58,6.55,0.41,3.86,222,18,
PRO_AVO_445,Avocados,Fruits,Sunny,Autumn,2023-12-13,2023-12-21,169,C,5,3.22,6.72,0.22,5.24,95,74,
PRO_BAN_605,Bananas,Fruits,Sunny,Autumn,2023-05-31,2023-06-17,338,B,14,2.05,4.6,0,4.6,338,0,
PRO_AVO_440,Avocados,Fruits,Sunny,Autumn,2024-04-19,2024-05-05,307,A,15,1.21,2.76,0,2.76,220,87,
PRO_APP_447,Apples,Fruits,Rainy,Autumn,2023-02-10,2023-02-15,240,A,5,1.59,3.87,0,3.87,240,0,
PRO_BAN_343,Bananas,Fruits,Snowy,Autumn,2024-01-21,2024-01-29,293,B,5,1.72,3.36,0,3.36,167,126,
PRO_TOM_837,Tomatoes,Fruits,Rainy,Autumn,2023-06-07,2023-06-25,22,C,16,1.83,4.23,0.18,3.47,17,5,
PRO_APP_436,Apples,Fruits,Sunny,Autumn,2023-08-14,2023-08-23,339,B,9,0.95,2.21,0,2.21,339,0,
PRO_AVO_534,Avocados,Fruits,Rainy,Autumn,2024-09-27,2024-10-09,417,B,9,1.48,2.68,0,2.68,210,207,
PRO_GRA_682,Grapes,Fruits,Rainy,Autumn,2023-03-23,2023-04-08,312,B,16,0.52,1.16,0,1.16,312,0,
PRO_LET_683,Lettuce,Vegetables,Sunny,Autumn,2023-12-30,2024-01-07,495,B,5,2.73,5,0,5,495,0,
PRO_APP_218,Apples,Fruits,Cloudy,Autumn,2024-08-12,2024-08-24,243,B,9,0.55,1.34,0,1.34,243,0,
PRO_AVO_193,Avocados,Fruits,Rainy,Autumn,2024-09-28,2024-10-08,284,B,7,2.87,5.98,0,5.98,225,59,
PRO_GRA_515,Grapes,Fruits,Sunny,Winter,2024-12-03,2024-12-11,478,A,5,2.41,5.98,0,5.98,247,231,
PRO_LET_735,Lettuce,Vegetables,Cloudy,Winter,2024-02-10,2024-02-13,66,A,0,1.15,2,0.53,0.94,59,7,
PRO_AVO_416,Avocados,Fruits,Cloudy,Winter,2024-01-27,2024-02-04,323,B,8,0.99,2.18,0,2.18,323,0,
PRO_LET_534,Lettuce,Vegetables,Cloudy,Winter,2024-04-26,2024-04-29,500,B,3,2.49,4.1,0,4.1,350,150,
PRO_APP_832,Apples,Fruits,Snowy,Winter,2024-12-19,2024-12-22,379,B,0,3.17,7.89,0.47,4.18,233,146,
PRO_AVO_743,Avocados,Fruits,Sunny,Winter,2024-05-01,2024-05-07,217,C,3,0.97,1.45,0.15,1.23,217,0,
PRO_BER_544,Berries,Fruits,Cloudy,Winter,2023-06-15,2023-06-20,199,B,2,3.47,6.29,0.17,5.22,139,60,
PRO_APP_287,Apples,Fruits,Cloudy,Winter,2023-03-14,2023-03-22,137,A,6,4.19,6.69,0,6.69,95,42,
PRO_BAN_749,Bananas,Fruits,Snowy,Winter,2023-10-25,2023-11-07,294,A,13,1.49,3.05,0,3.05,205,89,
PRO_APP_343,Apples,Fruits,Cloudy,Winter,2024-01-12,2024-01-25,320,B,11,4.84,7.43,0,7.43,196,124,
PRO_TOM_182,Tomatoes,Fruits,Snowy,Winter,2023-11-07,2023-11-11,270,B,4,2.65,5.66,0,5.66,202,68,
PRO_BER_448,Berries,Fruits,Sunny,Winter,2024-09-25,2024-10-09,385,A,14,2.38,5.57,0,5.57,385,0,
PRO_APP_601,Apples,Fruits,Sunny,Winter,2023-11-11,2023-11-20,424,C,8,3.14,5.2,0.16,4.37,424,0,
PRO_TOM_607,Tomatoes,Fruits,Cloudy,Winter,2024-11-10,2024-11-19,54,B,7,3.52,5.56,0,5.56,54,0,
PRO_LET_217,Lettuce,Vegetables,Cloudy,Winter,2023-05-22,2023-06-07,29,A,15,2.22,5.05,0,5.05,29,0,
PRO_LET_448,Lettuce,Vegetables,Cloudy,Winter,2024-12-09,2024-12-12,278,B,3,4.95,7.76,0,7.76,278,0,
PRO_AVO_923,Avocados,Fruits,Sunny,Winter,2024-08-02,2024-08-06,139,C,3,4.12,6.28,0.18,5.15,139,0,
PRO_TOM_729,Tomatoes,Fruits,Cloudy,Winter,2024-05-05,2024-05-08,93,A,1,1.76,4.21,0.17,3.49,89,4,
PRO_BER_445,Berries,Fruits,Cloudy,Winter,2023-02-23,2023-03-06,335,A,8,3.96,6,0,6,245,90,
PRO_TOM_880,Tomatoes,Fruits,Cloudy,Winter,2023-08-07,2023-08-21,477,A,11,0.47,1.04,0,1.04,477,0,
PRO_LET_270,Lettuce,Vegetables,Cloudy,Winter,2024-09-30,2024-10-19,416,C,16,2.43,3.76,0.2,3.01,416,0,
PRO_TOM_134,Tomatoes,Fruits,Sunny,Winter,2024-09-18,2024-09-27,251,B,9,3.74,5.89,0,5.89,175,76,
PRO_BER_722,Berries,Fruits,Sunny,Winter,2024-10-28,2024-10-31,313,A,2,1.06,1.9,0,1.9,165,148,
PRO_APP_713,Apples,Fruits,Sunny,Winter,2023-07-04,2023-07-09,399,A,2,2.57,4.16,0.12,3.66,254,145,
PRO_TOM_615,Tomatoes,Fruits,Cloudy,Winter,2024-07-31,2024-08-14,83,B,14,3.7,7.52,0,7.52,83,0,
PRO_GRA_533,Grapes,Fruits,Sunny,Winter,2024-10-23,2024-11-04,179,A,9,3.89,6.76,0,6.76,113,66,
PRO_AVO_215,Avocados,Fruits,Sunny,Winter,2024-08-13,2024-08-31,23,C,16,1.2,2.96,0.21,2.34,23,0,
PRO_BAN_968,Bananas,Fruits,Cloudy,Winter,2024-04-15,2024-04-22,315,B,5,2.26,5.01,0,5.01,213,102,
PRO_LET_425,Lettuce,Vegetables,Snowy,Winter,2024-11-19,2024-12-01,356,B,9,2.03,3.59,0,3.59,155,201,
PRO_TOM_853,Tomatoes,Fruits,Cloudy,Winter,2024-08-18,2024-08-27,367,B,9,3.83,7.64,0,7.64,367,0,
PRO_GRA_397,Grapes,Fruits,Cloudy,Winter,2024-04-08,2024-04-27,342,A,18,2.04,4.95,0,4.95,342,0,
PRO_BAN_426,Bananas,Fruits,Snowy,Winter,2023-12-26,2024-01-02,180,B,5,1.67,2.4,0,2.4,147,33,
PRO_APP_568,Apples,Fruits,Sunny,Winter,2023-01-16,2023-01-23,252,C,7,0.6,1.05,0.16,0.88,176,76,
PRO_BER_875,Berries,Fruits,Snowy,Winter,2023-09-15,2023-09-24,281,B,7,1.49,3.54,0,3.54,133,148,
PRO_GRA_945,Grapes,Fruits,Snowy,Winter,2023-11-26,2023-12-09,357,A,10,4.79,7.52,0,7.52,298,59,
PRO_GRA_118,Grapes,Fruits,Snowy,Winter,2023-03-26,2023-04-01,212,B,5,2.77,4.59,0,4.59,148,64,
PRO_APP_541,Apples,Fruits,Snowy,Winter,2024-02-05,2024-02-09,257,B,4,3.32,6.16,0,6.16,249,8,
PRO_AVO_818,Avocados,Fruits,Snowy,Winter,2024-05-24,2024-05-29,342,B,5,2.84,6.08,0,6.08,342,0,
PRO_GRA_191,Grapes,Fruits,Snowy,Winter,2023-09-29,2023-10-16,45,A,16,1.07,2.5,0,2.5,19,26,
PRO_AVO_999,Avocados,Fruits,Sunny,Winter,2024-07-05,2024-07-17,284,C,11,1.57,3.1,0.2,2.48,284,0,
PRO_BER_333,Berries,Fruits,Sunny,Winter,2023-12-28,2024-01-09,268,C,11,1.71,2.48,0.16,2.08,245,23,
PRO_TOM_664,Tomatoes,Fruits,Sunny,Winter,2023-11-19,2023-11-22,488,A,1,3.28,7.96,0.11,7.08,320,168,
PRO_AVO_909,Avocados,Fruits,Sunny,Winter,2024-12-09,2024-12-12,133,A,1,1.44,2.42,0.29,1.72,81,52,
PRO_APP_636,Apples,Fruits,Sunny,Winter,2023-05-04,2023-05-20,390,B,13,3.43,6.37,0,6.37,326,64,
PRO_TOM_283,Tomatoes,Fruits,Sunny,Winter,2023-09-01,2023-09-06,316,A,3,1.1,1.94,0,1.94,200,116,
PRO_AVO_267,Avocados,Fruits,Cloudy,Winter,2023-08-19,2023-08-27,244,A,7,4.11,7.24,0,7.24,170,74,
PRO_BER_837,Berries,Fruits,Cloudy,Winter,2023-03-04,2023-03-09,337,A,3,1.85,3.96,0,3.96,235,102,
PRO_LET_218,Lettuce,Vegetables,Cloudy,Winter,2024-11-04,2024-11-22,170,C,16,3.28,5.67,0.17,4.71,170,0,
PRO_LET_422,Lettuce,Vegetables,Sunny,Winter,2024-05-13,2024-05-25,423,B,11,1.13,2.08,0,2.08,423,0,
PRO_BER_670,Berries,Fruits,Sunny,Winter,2023-01-02,2023-01-20,57,B,17,0.57,1.3,0,1.3,22,35,
PRO_APP_987,Apples,Fruits,Sunny,Winter,2024-04-08,2024-04-12,117,A,4,0.75,1.78,0,1.78,76,41,
PRO_TOM_368,Tomatoes,Fruits,Snowy,Winter,2023-05-21,2023-06-06,50,C,14,2.1,4.95,0.22,3.86,35,15,
PRO_BAN_989,Bananas,Fruits,Snowy,Winter,2024-12-08,2024-12-13,108,B,5,2.56,5.55,0,5.55,108,0,
PRO_AVO_916,Avocados,Fruits,Snowy,Winter,2024-11-29,2024-12-03,124,B,2,2.42,5.29,0,5.29,76,48,
PRO_LET_160,Lettuce,Vegetables,Snowy,Winter,2023-06-03,2023-06-08,77,B,2,1.6,2.62,0.23,2.02,77,0,
PRO_APP_278,Apples,Fruits,Snowy,Winter,2023-09-24,2023-09-27,146,A,2,1.34,2.14,0,2.14,102,44,
PRO_LET_193,Lettuce,Vegetables,Snowy,Winter,2023-12-24,2024-01-06,29,A,10,3.61,6.7,0,6.7,11,18,
PRO_TOM_302,Tomatoes,Fruits,Snowy,Winter,2023-12-25,2024-01-10,10,A,16,3.34,7.22,0,7.22,0,10,
PRO_APP_835,Apples,Fruits,Sunny,Winter,2023-01-14,2023-01-24,396,B,10,3.7,6.35,0,6.35,364,32,
PRO_APP_172,Apples,Fruits,Snowy,Winter,2024-11-20,2024-11-24,73,B,4,5.45,7.92,0,7.92,51,22,
PRO_AVO_373,Avocados,Fruits,Cloudy,Winter,2023-10-14,2023-10-17,214,C,1,1.97,4.47,0.52,2.15,189,25,
PRO_LET_641,Lettuce,Vegetables,Cloudy,Winter,2023-09-27,2023-10-05,282,A,7,2.47,4.85,0,4.85,260,22,
PRO_BAN_998,Bananas,Fruits,Cloudy,Winter,2024-01-14,2024-01-23,215,A,6,1.05,2.02,0,2.02,150,65,
PRO_GRA_628,Grapes,Fruits,Cloudy,Winter,2023-10-30,2023-11-08,254,B,7,3.08,6.41,0,6.41,254,0,
PRO_GRA_949,Grapes,Fruits,Sunny,Winter,2024-08-15,2024-08-19,442,A,1,2.54,3.72,0.32,2.53,194,248,
PRO_TOM_752,Tomatoes,Fruits,Cloudy,Winter,2023-09-09,2023-09-18,93,C,6,1.03,1.55,0.16,1.3,88,5,
